sample	coverage	taxonomy
D3_P190_M_1	4.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales
D3_P190_M_1	0.94	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales
D3_P190_M_1	0.17	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Streptomycetales
D3_P190_M_1	0.31	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Nanopelagicales
D3_P190_M_1	0.6	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
D3_P190_M_1	0.39	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
D3_P190_M_1	5.17	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales
D3_P190_M_1	0.81	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__OPB41
D3_P190_M_1	3.55	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
D3_P190_M_1	0.45	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
D3_P190_M_1	0.37	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Peptostreptococcales
D3_P190_M_1	1.84	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales
D3_P190_M_1	2.6	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__TANB77
D3_P190_M_1	2.05	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Oscillospirales
D3_P190_M_1	1.88	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Christensenellales
D3_P190_M_1	3.15	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Tissierellales
D3_P190_M_1	0.48	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Eubacteriales
D3_P190_M_1	2.09	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
D3_P190_M_1	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
D3_P190_M_1	0.46	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
D3_P190_M_1	1.3	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
D3_P190_M_1	0.51	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
D3_P190_M_1	0.46	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077
D3_P190_M_1	1.19	Root; d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales
D3_P190_M_1	0.19	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales
D3_P190_M_1	2.23	Root; d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae
D3_P190_M_1	0.43	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae
D3_P190_M_1	7.81	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae
D3_P190_M_1	0.51	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Vagococcaceae
D3_P190_M_1	0.45	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae
D3_P190_M_1	0.45	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
D3_P190_M_1	0.49	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__DSM-1321
D3_P190_M_1	2.16	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Planococcaceae
D3_P190_M_1	0.41	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__DSM-18226
D3_P190_M_1	0.06	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae
D3_P190_M_1	11.79	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae
D3_P190_M_1	1.1	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae
D3_P190_M_1	0.41	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmoidaceae
D3_P190_M_1	0.17	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales; f__Metamycoplasmataceae
D3_P190_M_1	0.35	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Acholeplasmatales; f__Anaeroplasmataceae
D3_P190_M_1	0.28	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae
D3_P190_M_1	2.91	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__UBA660
D3_P190_M_1	3.73	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae
D3_P190_M_1	4.73	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae
D3_P190_M_1	4.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae
D3_P190_M_1	4.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae
D3_P190_M_1	0.82	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Jatrophihabitantaceae
D3_P190_M_1	0.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Frankiaceae
D3_P190_M_1	7.43	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae
D3_P190_M_1	7.79	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae
D3_P190_M_1	3.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae
D3_P190_M_1	0.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Kineosporiaceae
D3_P190_M_1	1.84	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae
D3_P190_M_1	0.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae
D3_P190_M_1	2.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae
D3_P190_M_1	0.22	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Quadrisphaeraceae
D3_P190_M_1	0.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae
D3_P190_M_1	3.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae
D3_P190_M_1	3.89	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae
D3_P190_M_1	0.67	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Streptomycetales; f__Streptomycetaceae
D3_P190_M_1	2.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae
D3_P190_M_1	0.28	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Motilibacterales; f__Motilibacteraceae
D3_P190_M_1	0.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Nanopelagicales; f__S36-B12
D3_P190_M_1	9.45	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
D3_P190_M_1	3.71	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
D3_P190_M_1	2.48	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
D3_P190_M_1	0.31	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae
D3_P190_M_1	4.78	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
D3_P190_M_1	25.12	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae
D3_P190_M_1	0.9	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae
D3_P190_M_1	7.05	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae
D3_P190_M_1	0.94	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__UMGS124
D3_P190_M_1	1.91	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
D3_P190_M_1	0.24	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01
D3_P190_M_1	0.39	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-555
D3_P190_M_1	0.7	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
D3_P190_M_1	10.35	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Peptostreptococcales; f__Anaerovoracaceae
D3_P190_M_1	3.83	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae
D3_P190_M_1	32.51	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
D3_P190_M_1	0.23	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales; f__Cellulosilyticaceae
D3_P190_M_1	1.06	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__TANB77; f__CAG-465
D3_P190_M_1	1.07	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__TANB77; f__CAG-508
D3_P190_M_1	0.23	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae
D3_P190_M_1	1.31	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae
D3_P190_M_1	2.56	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
D3_P190_M_1	1.02	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae
D3_P190_M_1	1.61	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Christensenellales; f__CAG-74
D3_P190_M_1	4.05	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae
D3_P190_M_1	11.25	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Tissierellales; f__Peptoniphilaceae
D3_P190_M_1	0.8	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Tissierellales; f__Tepidimicrobiaceae
D3_P190_M_1	1.98	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae
D3_P190_M_1	3.07	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
D3_P190_M_1	1.82	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
D3_P190_M_1	0.89	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
D3_P190_M_1	0.42	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
D3_P190_M_1	0.44	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A
D3_P190_M_1	1.63	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae
D3_P190_M_1	0.57	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
D3_P190_M_1	1.0	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
D3_P190_M_1	1.8	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__UBA6265
D3_P190_M_1	0.49	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4
D3_P190_M_1	0.27	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__CF-72
D3_P190_M_1	0.14	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JACCZL01
D3_P190_M_1	0.4	Root; d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae
D3_P190_M_1	0.06	Root; d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Nanosyncoccaceae
D3_P190_M_1	0.29	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae
D3_P190_M_1	0.31	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__UBA10450
D3_P190_M_1	26.34	Root; d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_A
D3_P190_M_1	12.97	Root; d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter
D3_P190_M_1	0.76	Root; d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera
D3_P190_M_1	0.63	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_D
D3_P190_M_1	3.98	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus
D3_P190_M_1	1.33	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
D3_P190_M_1	4.43	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__DSM-1321; g__Peribacillus
D3_P190_M_1	1.6	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Psychrobacillus
D3_P190_M_1	0.24	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Bhargavaea
D3_P190_M_1	0.38	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina
D3_P190_M_1	0.5	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus
D3_P190_M_1	11.13	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalitalea
D3_P190_M_1	1.28	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalicoccus
D3_P190_M_1	2.17	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella
D3_P190_M_1	2.69	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__JAHHTG01
D3_P190_M_1	2.52	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia
D3_P190_M_1	1.11	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__JALEVB01
D3_P190_M_1	1.0	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Longicatena
D3_P190_M_1	1.63	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__UBA636
D3_P190_M_1	0.68	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Amedibacillus
D3_P190_M_1	0.44	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Floccifex
D3_P190_M_1	0.43	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__CALUZH01
D3_P190_M_1	0.85	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix
D3_P190_M_1	0.39	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Fimiplasma
D3_P190_M_1	1.52	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmoidaceae; g__Mycoplasma_L
D3_P190_M_1	0.51	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales; f__Metamycoplasmataceae; g__UBA710
D3_P190_M_1	0.96	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Acholeplasmatales; f__Anaeroplasmataceae; g__CALUXS01
D3_P190_M_1	19.81	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium
D3_P190_M_1	9.95	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium
D3_P190_M_1	0.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Dietzia
D3_P190_M_1	1.17	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter
D3_P190_M_1	0.68	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia
D3_P190_M_1	2.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus
D3_P190_M_1	1.25	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus
D3_P190_M_1	1.24	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora
D3_P190_M_1	2.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia
D3_P190_M_1	0.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Amycolatopsis
D3_P190_M_1	0.29	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinosynnema
D3_P190_M_1	3.93	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes
D3_P190_M_1	0.78	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora
D3_P190_M_1	0.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Cryptosporangiaceae; g__Cryptosporangium
D3_P190_M_1	0.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Nakamurellaceae; g__Nakamurella
D3_P190_M_1	1.24	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__CADCTP01; g__CADCTP01
D3_P190_M_1	1.0	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Frankiaceae; g__Frankia
D3_P190_M_1	15.04	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter_B
D3_P190_M_1	0.52	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter
D3_P190_M_1	1.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Amnibacterium
D3_P190_M_1	3.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Curtobacterium
D3_P190_M_1	6.27	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium
D3_P190_M_1	0.33	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Leifsonia
D3_P190_M_1	0.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Naasia
D3_P190_M_1	0.37	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Protaetiibacter
D3_P190_M_1	0.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Kineosporiaceae; g__JADJPO01
D3_P190_M_1	0.7	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium
D3_P190_M_1	1.22	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas
D3_P190_M_1	0.28	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium
D3_P190_M_1	3.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia
D3_P190_M_1	0.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Georgenia
D3_P190_M_1	0.33	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces
D3_P190_M_1	0.34	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Quadrisphaeraceae; g__Quadrisphaera
D3_P190_M_1	1.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola
D3_P190_M_1	9.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides
D3_P190_M_1	1.31	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium
D3_P190_M_1	6.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Friedmanniella
D3_P190_M_1	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__JAJTCL01
D3_P190_M_1	0.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Arachnia
D3_P190_M_1	1.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces
D3_P190_M_1	1.27	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__F1-60-MAGs163
