sample	coverage	taxonomy
D3_P9_M_1	0.38	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
D3_P9_M_1	0.1	Root; d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales
D3_P9_M_1	1.02	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales
D3_P9_M_1	1.22	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales
D3_P9_M_1	0.7	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales
D3_P9_M_1	0.51	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales
D3_P9_M_1	0.56	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__RFN20
D3_P9_M_1	9.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales
D3_P9_M_1	0.76	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales
D3_P9_M_1	3.56	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales
D3_P9_M_1	0.34	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Streptomycetales
D3_P9_M_1	0.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Nanopelagicales
D3_P9_M_1	0.97	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
D3_P9_M_1	2.29	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
D3_P9_M_1	1.19	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales
D3_P9_M_1	1.39	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Peptostreptococcales
D3_P9_M_1	2.62	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Tissierellales
D3_P9_M_1	1.97	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Oscillospirales
D3_P9_M_1	1.0	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__TANB77
D3_P9_M_1	1.0	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Christensenellales
D3_P9_M_1	0.31	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Eubacteriales
D3_P9_M_1	0.06	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__UBA1381
D3_P9_M_1	0.37	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
D3_P9_M_1	2.53	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
D3_P9_M_1	0.23	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
D3_P9_M_1	0.06	Root; d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales
D3_P9_M_1	1.64	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
D3_P9_M_1	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
D3_P9_M_1	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
D3_P9_M_1	1.68	Root; d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales
D3_P9_M_1	0.74	Root; d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae
D3_P9_M_1	3.52	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
D3_P9_M_1	2.74	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae
D3_P9_M_1	0.64	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae
D3_P9_M_1	0.66	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae
D3_P9_M_1	1.79	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Aerococcaceae
D3_P9_M_1	0.32	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Vagococcaceae
D3_P9_M_1	8.56	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae
D3_P9_M_1	2.61	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae
D3_P9_M_1	2.5	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__UBA660
D3_P9_M_1	1.85	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Planococcaceae
D3_P9_M_1	1.09	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae
D3_P9_M_1	0.64	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Salinicoccaceae
D3_P9_M_1	1.4	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Acholeplasmatales; f__Anaeroplasmataceae
D3_P9_M_1	0.11	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae
D3_P9_M_1	0.21	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmoidaceae
D3_P9_M_1	0.44	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__RFN20; f__CAG-826
D3_P9_M_1	44.8	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae
D3_P9_M_1	15.89	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae
D3_P9_M_1	9.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae
D3_P9_M_1	0.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae
D3_P9_M_1	3.39	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae
D3_P9_M_1	0.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Brevibacteriaceae
D3_P9_M_1	4.9	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae
D3_P9_M_1	0.3	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Kineosporiaceae
D3_P9_M_1	4.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae
D3_P9_M_1	9.87	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae
D3_P9_M_1	5.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae
D3_P9_M_1	2.71	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae
D3_P9_M_1	1.89	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae
D3_P9_M_1	1.3	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae
D3_P9_M_1	0.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Streptomycetales; f__Streptomycetaceae
D3_P9_M_1	1.36	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae
D3_P9_M_1	1.11	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae
D3_P9_M_1	5.93	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae
D3_P9_M_1	7.2	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae
D3_P9_M_1	0.21	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__UMGS124
D3_P9_M_1	0.83	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
D3_P9_M_1	3.86	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
D3_P9_M_1	0.46	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
D3_P9_M_1	0.58	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
D3_P9_M_1	0.06	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
D3_P9_M_1	81.56	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
D3_P9_M_1	0.06	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales; f__CAG-274
D3_P9_M_1	3.52	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae
D3_P9_M_1	6.96	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Peptostreptococcales; f__Anaerovoracaceae
D3_P9_M_1	0.19	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Peptostreptococcales; f__Filifactoraceae
D3_P9_M_1	3.63	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae
D3_P9_M_1	0.17	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Tissierellales; f__Tissierellaceae_A
D3_P9_M_1	5.24	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Tissierellales; f__Peptoniphilaceae
D3_P9_M_1	2.05	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae
D3_P9_M_1	2.99	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae
D3_P9_M_1	1.91	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
D3_P9_M_1	1.0	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__TANB77; f__CAG-465
D3_P9_M_1	1.55	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__TANB77; f__CAG-508
D3_P9_M_1	1.09	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Christensenellales; f__CAG-74
D3_P9_M_1	0.29	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae
D3_P9_M_1	0.16	Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__UBA1381; f__UBA1381
D3_P9_M_1	3.62	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__UBA6265
D3_P9_M_1	3.19	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae
D3_P9_M_1	0.06	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932
D3_P9_M_1	0.13	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae
D3_P9_M_1	0.36	Root; d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae
D3_P9_M_1	0.69	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
D3_P9_M_1	1.02	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
D3_P9_M_1	1.74	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
D3_P9_M_1	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae
D3_P9_M_1	0.18	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae
D3_P9_M_1	0.23	Root; d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA10027
D3_P9_M_1	0.59	Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae
D3_P9_M_1	0.34	Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae
D3_P9_M_1	8.07	Root; d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_A
D3_P9_M_1	0.76	Root; d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter
D3_P9_M_1	0.64	Root; d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera
D3_P9_M_1	11.31	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus
D3_P9_M_1	2.85	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
D3_P9_M_1	1.91	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus
D3_P9_M_1	0.49	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Liquorilactobacillus
D3_P9_M_1	0.35	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_E
D3_P9_M_1	0.51	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus
D3_P9_M_1	17.44	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
D3_P9_M_1	5.37	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Jeotgalibaca
D3_P9_M_1	0.4	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia
D3_P9_M_1	1.6	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella
D3_P9_M_1	6.02	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalitalea
D3_P9_M_1	0.55	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Amedibacillus
D3_P9_M_1	0.64	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix
D3_P9_M_1	0.62	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__UBA636
D3_P9_M_1	1.27	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia
D3_P9_M_1	0.5	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__JAHHTG01
D3_P9_M_1	0.76	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalicoccus
D3_P9_M_1	0.44	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Floccifex
D3_P9_M_1	0.84	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__JALEVB01
D3_P9_M_1	0.78	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__MGBC163490
D3_P9_M_1	0.04	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Faecalibacillus
D3_P9_M_1	0.31	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Catenibacterium
D3_P9_M_1	0.09	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Thomasclavelia
D3_P9_M_1	0.55	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__UBA660; g__UBA3789
D3_P9_M_1	0.33	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__UBA660; g__Coprovivens
D3_P9_M_1	0.26	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__UBA660; g__CAG-605
D3_P9_M_1	0.56	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planococcus
D3_P9_M_1	4.9	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina
D3_P9_M_1	0.07	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Psychrobacillus
D3_P9_M_1	1.01	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Savagea
D3_P9_M_1	1.33	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Macrococcus_B
D3_P9_M_1	1.03	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
D3_P9_M_1	1.35	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Macrococcus
D3_P9_M_1	3.44	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Salinicoccaceae; g__Jeotgalicoccus
D3_P9_M_1	1.07	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Salinicoccaceae; g__Salinicoccus
D3_P9_M_1	5.02	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Acholeplasmatales; f__Anaeroplasmataceae; g__CALUXS01
D3_P9_M_1	0.7	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Acholeplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma
D3_P9_M_1	4.47	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmoidaceae; g__Mycoplasma_L
D3_P9_M_1	1.55	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales; f__Metamycoplasmataceae; g__UBA710
D3_P9_M_1	0.42	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Haloplasmatales; f__Turicibacteraceae; g__Turicibacter
D3_P9_M_1	0.91	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Glutamicibacter
D3_P9_M_1	122.22	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter_B
D3_P9_M_1	7.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter
D3_P9_M_1	13.91	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Kocuria
D3_P9_M_1	0.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia
D3_P9_M_1	5.05	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus
D3_P9_M_1	0.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Paenarthrobacter
D3_P9_M_1	2.13	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter_D
D3_P9_M_1	0.73	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter_F
D3_P9_M_1	0.13	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter_G
D3_P9_M_1	0.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Specibacter
D3_P9_M_1	0.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Citricoccus
D3_P9_M_1	61.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium
D3_P9_M_1	0.87	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter
D3_P9_M_1	4.73	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Agrococcus
D3_P9_M_1	0.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Labedella
D3_P9_M_1	0.69	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Frigoribacterium
D3_P9_M_1	2.03	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Curtobacterium
D3_P9_M_1	0.82	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Serinicoccus
D3_P9_M_1	0.28	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Mobilicoccus
D3_P9_M_1	0.17	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Piscicoccus
D3_P9_M_1	0.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Janibacter
D3_P9_M_1	0.26	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Arsenicicoccus
D3_P9_M_1	1.22	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Ornithinimicrobium
D3_P9_M_1	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Knoellia
D3_P9_M_1	0.56	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__F2B08
D3_P9_M_1	0.39	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Phycicoccus
D3_P9_M_1	0.61	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Ornithinicoccus
D3_P9_M_1	5.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium
D3_P9_M_1	0.37	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Georgenia
D3_P9_M_1	0.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Oceanitalea
D3_P9_M_1	0.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Flaviflexus
D3_P9_M_1	2.94	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia
D3_P9_M_1	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Kineococcaceae; g__Kineococcus
D3_P9_M_1	0.2	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium
D3_P9_M_1	0.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium
D3_P9_M_1	0.19	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulosimicrobium
D3_P9_M_1	2.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas
D3_P9_M_1	1.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Actinotalea
D3_P9_M_1	0.33	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas_A
D3_P9_M_1	0.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Xylanimonas
D3_P9_M_1	4.26	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium
D3_P9_M_1	25.86	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides
D3_P9_M_1	1.12	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola
D3_P9_M_1	4.21	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Arachnia
